student_id,age,gender,tenth_percentage,twelfth_or_diploma_percentage,math_score,programming_score,communication_score,logical_reasoning_score,creativity_score,leadership_score,teamwork_score,problem_solving_score,coding_interest,design_interest,data_interest,business_interest,security_interest,cloud_interest,preferred_work_type,preferred_domain,personality_type,certifications_count,project_count,internship_experience,favorite_subject,career_label
S0136,22,Female,75.86,70.11,88,96,55,99,53,32,97,91,9,6,6,5,1,3,Technical,AI-ML,Logical,0,0,No,Math,Junior ML Engineer
S0111,19,Male,80.93,72.86,64,73,71,65,77,62,85,76,4,2,9,5,3,3,Analytical,Data,Analytical,2,6,Yes,DBMS,Associate Data Analyst
S0943,21,Male,68.17,71.1,51,41,82,46,55,56,75,91,1,4,4,4,6,2,Technical,Web,Logical,2,4,No,Python,Junior DevOps Engineer
S0220,18,Male,86.91,69.67,84,80,48,73,65,55,79,76,2,2,7,1,4,4,Technical,AI-ML,Logical,2,1,Yes,Python,AI/ML Engineer Trainee
S0264,21,Male,77.69,65.46,73,89,56,70,66,67,77,90,5,6,8,4,6,6,Technical,AI-ML,Logical,3,0,No,Math,AI/ML Engineer Trainee
S0756,17,Male,73.06,85.12,67,49,66,65,76,30,92,70,3,10,4,6,1,3,Creative,Web,Creative,2,2,Yes,Web,UI/UX Designer
S0671,19,Female,89.76,55.0,64,91,47,99,80,32,73,93,6,6,5,3,7,4,Technical,Security,Logical,1,3,No,DBMS,Security Analyst Trainee
S0034,20,Female,82.69,81.54,89,42,78,62,78,49,80,80,5,4,10,1,6,5,Analytical,Data,Analytical,2,3,No,Python,Junior Data Scientist
S0999,19,Female,85.36,69.15,98,67,82,71,53,41,50,74,3,2,9,4,3,1,Technical,Data,Logical,0,7,Yes,DBMS,Database Administrator
S0087,18,Male,71.41,80.96,60,71,84,62,61,31,91,91,3,1,8,1,6,4,Analytical,Data,Analytical,1,2,No,Statistics,Associate Data Analyst
S0369,20,Female,80.08,73.05,57,53,82,63,95,41,90,57,3,7,5,2,4,3,Creative,Web,Creative,5,3,No,Web,Frontend Developer
S0057,22,Male,87.24,63.82,60,40,95,75,49,35,77,73,2,3,10,3,4,1,Analytical,Data,Analytical,0,7,Yes,Statistics,Junior Data Scientist
S1017,21,Male,93.73,70.41,64,71,50,88,44,37,70,79,5,4,7,5,1,5,Technical,Data,Logical,2,7,Yes,DBMS,Database Administrator
S0344,20,Male,77.02,68.32,77,86,94,78,82,69,86,74,10,6,6,5,2,3,Technical,Web,Logical,2,4,No,Web,Junior Web Developer
S0283,18,Female,79.57,75.11,80,93,56,71,60,59,78,90,6,2,7,4,2,3,Technical,AI-ML,Logical,0,2,No,Python,AI/ML Engineer Trainee
S0976,19,Female,82.94,65.37,58,45,71,44,83,77,52,82,4,6,6,4,5,6,Technical,Data,Logical,0,2,Yes,Python,Junior DevOps Engineer
S0775,21,Male,90.81,68.09,80,71,79,86,73,75,94,74,7,5,4,2,6,4,Technical,Web,Analytical,2,3,No,Web,Quality Assurance Tester
S1007,19,Male,70.92,99.0,91,90,95,82,50,38,80,91,2,5,10,5,6,2,Technical,Data,Logical,1,5,Yes,DBMS,Database Administrator
S0597,20,Male,82.98,85.21,100,74,85,98,38,67,84,87,1,2,5,3,3,9,Technical,Cloud,Logical,2,6,Yes,Python,Cloud Operations Engineer
S0444,22,Other,88.23,85.43,97,93,63,86,52,78,59,84,7,6,1,5,3,1,Technical,Web,Logical,4,4,Yes,DBMS,Backend Developer
S0449,19,Other,89.8,80.45,81,74,81,72,38,54,75,95,7,5,6,6,1,4,Technical,Web,Logical,2,0,No,DBMS,Backend Developer
S0157,17,Male,81.57,62.53,70,67,47,88,36,41,84,90,8,3,3,6,4,5,Technical,AI-ML,Logical,1,2,No,Python,Junior ML Engineer
S0142,20,Male,85.17,78.6,93,92,80,84,64,73,91,89,10,1,3,6,6,6,Technical,AI-ML,Logical,2,3,No,Math,Junior ML Engineer
S0267,18,Male,82.64,55.89,65,79,75,75,58,35,52,83,2,6,7,2,3,4,Technical,AI-ML,Logical,3,3,No,Math,AI/ML Engineer Trainee
S0029,17,Male,75.99,72.52,66,70,71,80,81,48,81,76,5,2,10,6,6,4,Analytical,Data,Analytical,0,5,Yes,Math,Junior Data Scientist
S0016,19,Female,90.31,73.95,82,40,86,62,40,74,90,70,4,5,9,3,4,6,Analytical,Data,Analytical,1,2,No,Statistics,Junior Data Scientist
S0250,18,Male,92.16,74.28,76,77,71,72,84,68,56,75,1,5,10,1,4,3,Technical,AI-ML,Logical,0,3,Yes,Python,AI/ML Engineer Trainee
S1050,17,Male,80.05,81.93,98,66,73,82,66,51,99,98,2,2,7,3,6,2,Technical,Data,Logical,0,3,Yes,DBMS,Database Administrator
S0081,19,Female,75.03,59.22,64,61,76,87,49,32,61,76,5,5,8,5,6,5,Analytical,Data,Analytical,2,3,No,DBMS,Associate Data Analyst
S0325,18,Female,73.1,79.18,94,78,75,96,72,52,97,100,7,4,3,6,4,4,Technical,Web,Logical,0,1,No,Python,Junior Web Developer
S0694,18,Male,84.39,80.9,84,90,87,99,57,32,79,71,2,3,6,2,8,6,Technical,Security,Logical,1,4,No,DBMS,Security Analyst Trainee
S0766,20,Female,81.11,84.54,73,57,77,76,94,31,60,77,4,9,1,3,4,4,Creative,Web,Creative,2,3,Yes,Web,UI/UX Designer
S0407,20,Male,87.27,99.0,72,79,45,76,82,57,94,83,1,9,1,6,5,1,Creative,Web,Creative,4,5,Yes,Web,Frontend Developer
S1033,19,Female,81.22,71.12,61,93,89,72,75,44,78,78,1,6,10,2,3,1,Technical,Data,Logical,2,3,No,DBMS,Database Administrator
S0866,20,Female,86.33,62.56,47,59,85,82,60,71,55,72,2,1,2,7,5,1,Management,Data,Leader,3,5,Yes,DBMS,Junior Business Analyst
S0120,21,Male,87.81,81.78,67,67,48,55,71,46,52,93,4,6,4,2,2,3,Analytical,Web,Analytical,1,6,Yes,Statistics,Associate Data Analyst
S0506,19,Female,75.42,80.48,84,87,78,76,70,50,80,82,8,1,2,5,4,5,Technical,Web,Logical,1,3,No,Python,Full Stack Developer
S0642,20,Female,62.71,70.92,77,91,45,94,42,35,79,77,1,5,3,6,10,6,Technical,Security,Logical,1,3,No,DBMS,Security Analyst Trainee
S0608,17,Male,99.0,71.39,85,82,80,98,81,79,73,93,3,4,1,3,3,9,Technical,Cloud,Logical,4,2,No,Python,Cloud Operations Engineer
S0739,21,Female,95.36,91.21,81,69,47,79,97,65,77,58,3,8,6,2,5,3,Creative,Web,Creative,1,5,Yes,Web,UI/UX Designer
S0536,20,Male,65.9,87.16,94,75,48,90,73,43,95,87,10,2,5,6,4,5,Technical,Web,Logical,2,0,No,Web,Full Stack Developer
S0746,20,Female,72.41,77.39,83,55,74,71,80,55,52,53,6,8,5,6,2,1,Creative,Web,Creative,4,3,Yes,Web,UI/UX Designer
S0422,18,Male,80.94,81.91,81,76,84,82,94,75,52,59,3,7,6,3,2,2,Creative,Web,Creative,2,2,No,Web,Frontend Developer
S0023,19,Female,77.84,77.99,76,57,54,71,78,67,62,75,3,4,10,1,6,2,Analytical,Data,Analytical,2,5,Yes,Math,Junior Data Scientist
S0296,19,Male,74.01,82.19,93,77,69,84,79,38,54,70,9,3,3,4,2,4,Technical,Web,Logical,3,4,No,Web,Junior Web Developer
S0382,18,Female,69.01,80.8,83,69,80,58,85,40,89,54,2,8,4,3,6,6,Creative,Web,Creative,4,4,No,Web,Frontend Developer
S0824,21,Female,61.23,75.59,73,90,83,83,73,79,52,75,10,2,5,3,5,2,Technical,Web,Analytical,3,5,Yes,Web,Quality Assurance Tester
S0145,21,Female,78.5,81.39,76,98,88,76,80,66,54,84,8,4,4,3,2,6,Technical,AI-ML,Logical,2,3,Yes,Math,Junior ML Engineer
S0544,20,Male,75.47,86.78,86,71,61,90,78,60,85,82,10,3,4,3,3,3,Technical,Web,Logical,1,5,Yes,Web,Full Stack Developer
S0996,18,Female,93.56,73.87,90,78,87,89,54,49,100,92,2,6,10,1,1,1,Technical,Data,Logical,2,2,No,DBMS,Database Administrator
S0786,18,Female,89.35,71.83,85,73,45,70,43,41,60,95,8,5,5,1,6,2,Technical,Web,Analytical,6,2,No,Web,Quality Assurance Tester
S0751,21,Female,73.64,93.14,55,56,60,68,94,78,81,60,4,4,5,6,1,5,Creative,Cloud,Creative,1,1,Yes,Python,UI/UX Designer
S0514,21,Female,92.57,87.02,89,94,74,81,72,51,99,78,9,4,2,1,1,6,Technical,Web,Logical,3,3,No,Python,Full Stack Developer
S0769,20,Female,88.29,67.78,61,65,74,43,95,62,83,61,5,6,1,3,5,2,Creative,AI-ML,Creative,0,5,Yes,DBMS,UI/UX Designer
S1037,18,Male,86.46,81.49,94,93,93,77,51,43,97,91,1,1,8,4,6,4,Technical,Data,Logical,3,0,No,DBMS,Database Administrator
S0957,18,Other,76.37,77.73,84,65,45,93,62,31,59,84,5,3,2,3,6,7,Technical,Cloud,Logical,3,2,No,DBMS,Junior DevOps Engineer
S0592,19,Male,81.22,68.47,60,59,65,55,53,71,51,77,1,6,5,1,3,4,Technical,Web,Logical,3,3,Yes,Web,Cloud Operations Engineer
S0678,19,Female,82.78,55.0,59,56,65,63,38,56,59,85,1,6,1,1,6,1,Technical,Cloud,Logical,2,3,No,Python,Security Analyst Trainee
S0192,20,Female,99.0,64.71,91,93,95,93,37,59,73,88,8,6,6,6,4,2,Technical,AI-ML,Logical,0,3,No,Python,Junior ML Engineer
S0781,19,Female,69.73,65.78,74,88,48,73,38,67,66,98,8,1,1,1,2,2,Technical,Web,Analytical,0,3,No,Web,Quality Assurance Tester
S0355,22,Female,77.86,74.47,64,80,77,96,62,78,68,78,7,2,5,1,2,4,Technical,Web,Logical,1,5,Yes,Python,Junior Web Developer
S0726,19,Male,79.53,75.51,51,63,68,60,75,35,52,76,5,10,1,2,1,3,Creative,Web,Creative,2,1,Yes,Web,UI/UX Designer
S0269,18,Female,81.55,88.49,98,76,68,100,62,36,69,73,4,3,10,3,4,6,Technical,AI-ML,Logical,1,1,No,Math,AI/ML Engineer Trainee
S0495,20,Female,81.49,75.36,95,86,74,99,59,50,57,80,9,4,4,2,4,6,Technical,Web,Logical,0,1,No,Web,Full Stack Developer
S0493,21,Female,82.05,68.97,82,66,74,84,39,71,68,93,8,1,4,3,4,1,Technical,Web,Logical,5,3,No,Python,Full Stack Developer
S0533,18,Male,75.78,91.89,90,66,45,92,72,49,67,73,7,1,6,6,2,2,Technical,Web,Logical,1,5,Yes,Web,Full Stack Developer
S0430,21,Female,83.71,66.45,67,98,75,80,41,51,73,98,10,2,2,1,6,5,Technical,Web,Logical,1,2,Yes,DBMS,Backend Developer
S0797,20,Male,79.18,89.86,69,81,87,83,55,34,71,73,10,2,4,1,2,2,Technical,Web,Analytical,1,2,No,Web,Quality Assurance Tester
S0754,20,Female,71.04,66.92,60,62,74,77,86,55,75,65,6,7,4,2,5,1,Creative,Web,Creative,1,1,No,Web,UI/UX Designer
S0181,19,Female,86.52,69.78,58,50,76,43,85,60,93,81,5,5,1,2,1,6,Technical,AI-ML,Logical,2,1,No,Python,Junior ML Engineer
S0575,20,Male,86.85,86.26,89,85,72,89,50,41,67,78,5,2,4,1,3,9,Technical,Cloud,Logical,1,1,No,DBMS,Cloud Operations Engineer
S0183,20,Female,80.84,78.88,80,98,71,88,66,52,81,90,7,1,5,5,4,5,Technical,AI-ML,Logical,3,5,Yes,Python,Junior ML Engineer
S0349,18,Female,85.14,83.66,89,91,90,93,39,76,60,83,10,6,2,6,4,2,Technical,Web,Logical,1,4,No,Web,Junior Web Developer
S0822,17,Male,76.71,84.71,93,85,67,69,66,30,90,89,7,6,3,3,2,4,Technical,Web,Analytical,1,1,Yes,Python,Quality Assurance Tester
S0036,20,Male,84.56,72.67,61,73,64,65,77,58,83,95,3,6,9,5,4,3,Analytical,Data,Analytical,3,3,No,Statistics,Junior Data Scientist
S0304,19,Female,63.73,99.0,78,86,84,81,40,60,78,76,10,6,2,2,4,4,Technical,Web,Logical,2,2,No,Web,Junior Web Developer
S0354,19,Male,73.83,99.0,63,90,48,93,45,53,62,71,7,6,5,1,1,1,Technical,Web,Logical,2,4,No,Web,Junior Web Developer
S0614,17,Male,76.17,80.9,71,93,95,93,43,33,83,81,5,6,4,4,2,7,Technical,Cloud,Logical,2,3,No,DBMS,Cloud Operations Engineer
S0187,20,Male,81.46,82.85,54,66,46,52,69,69,68,85,1,2,5,1,1,5,Technical,Security,Logical,2,0,No,Statistics,Junior ML Engineer
S0279,19,Other,83.46,59.42,87,94,45,99,55,66,75,72,1,6,10,3,3,6,Technical,AI-ML,Logical,2,4,No,Python,AI/ML Engineer Trainee
S0099,20,Male,76.08,66.43,54,43,59,55,84,46,91,83,2,1,2,6,1,2,Analytical,Cloud,Analytical,2,1,No,Math,Associate Data Analyst
S0260,21,Female,80.13,89.48,70,71,69,82,78,49,60,75,2,6,8,3,6,2,Technical,AI-ML,Logical,1,3,No,Math,AI/ML Engineer Trainee
S0321,19,Female,99.0,84.87,97,71,93,87,63,36,70,81,9,2,1,2,4,3,Technical,Web,Logical,1,0,No,Python,Junior Web Developer
S0203,17,Male,89.55,82.41,88,98,94,97,63,67,96,73,9,3,3,4,3,4,Technical,AI-ML,Logical,2,2,No,Math,Junior ML Engineer
S0811,21,Male,88.78,85.28,86,95,67,63,54,37,70,94,7,2,2,3,6,2,Technical,Web,Analytical,0,1,No,Web,Quality Assurance Tester
S0651,20,Male,65.02,91.6,71,67,88,94,46,35,93,91,2,5,2,4,10,4,Technical,Security,Logical,3,2,Yes,DBMS,Security Analyst Trainee
S0527,21,Male,86.09,58.12,100,83,73,89,53,49,86,87,7,6,4,2,2,1,Technical,Web,Logical,1,4,No,Python,Full Stack Developer
S0841,21,Female,76.32,83.61,74,99,71,83,62,31,65,95,8,2,3,1,6,5,Technical,Web,Analytical,1,3,Yes,Python,Quality Assurance Tester
S0984,19,Male,69.82,76.43,100,84,95,78,80,80,70,86,2,2,4,1,3,7,Technical,Cloud,Logical,2,5,Yes,Python,Junior DevOps Engineer
S0835,18,Male,85.14,99.0,74,84,65,86,41,67,70,90,10,6,4,2,3,2,Technical,Web,Analytical,5,2,No,Python,Quality Assurance Tester
S0554,18,Other,76.81,89.18,97,95,92,91,40,67,93,84,10,2,2,5,4,6,Technical,Web,Logical,2,8,Yes,Python,Full Stack Developer
S0588,18,Female,76.69,95.88,76,75,89,97,54,41,56,70,6,3,2,4,4,10,Technical,Cloud,Logical,2,4,No,DBMS,Cloud Operations Engineer
S0870,21,Male,86.54,81.41,84,45,85,55,39,89,75,82,5,1,4,9,1,4,Management,Data,Leader,1,2,No,Statistics,Junior Business Analyst
S0481,19,Female,77.13,61.51,100,87,60,89,79,33,54,96,9,6,6,6,2,5,Technical,Web,Logical,1,6,Yes,DBMS,Backend Developer
S0265,22,Male,64.58,72.17,83,100,87,89,62,74,78,85,3,2,7,1,5,4,Technical,AI-ML,Logical,3,4,No,Python,AI/ML Engineer Trainee
S0648,23,Male,86.54,75.19,48,45,88,40,71,72,51,92,2,4,4,4,4,5,Technical,Security,Logical,3,0,No,Python,Security Analyst Trainee
S0812,20,Other,99.0,55.0,74,94,90,78,41,71,100,93,9,6,5,1,3,1,Technical,Web,Analytical,1,5,Yes,Python,Quality Assurance Tester
S0373,20,Female,65.44,73.61,51,57,59,77,82,50,96,71,2,9,4,5,1,5,Creative,Web,Creative,2,2,No,Web,Frontend Developer
S0594,20,Female,88.62,76.69,89,75,66,84,65,66,85,83,1,5,3,2,3,7,Technical,Cloud,Logical,1,4,No,Python,Cloud Operations Engineer
S0832,19,Female,86.78,79.88,70,74,70,84,69,55,90,85,8,1,4,5,1,6,Technical,Web,Analytical,0,5,Yes,Python,Quality Assurance Tester
S0632,21,Male,90.74,87.4,93,93,74,91,69,35,84,76,4,4,3,6,1,10,Technical,Cloud,Logical,1,0,No,Python,Cloud Operations Engineer
S0727,18,Male,67.4,69.62,47,59,70,68,83,65,94,73,5,1,2,6,1,5,Creative,Web,Creative,3,1,No,DBMS,UI/UX Designer
S0007,21,Male,90.97,83.7,71,41,62,86,73,60,93,79,1,6,9,5,1,4,Analytical,Data,Analytical,2,3,No,Math,Junior Data Scientist
S0103,18,Female,81.03,85.75,71,66,68,69,77,71,91,71,5,2,8,4,1,2,Analytical,Data,Analytical,1,2,Yes,Statistics,Associate Data Analyst
S0274,17,Male,81.42,84.64,98,73,69,74,64,64,55,70,1,5,7,3,5,1,Technical,AI-ML,Logical,1,2,Yes,Math,AI/ML Engineer Trainee
S0330,19,Female,82.51,93.19,76,65,79,77,58,37,72,90,7,2,6,2,3,2,Technical,Web,Logical,2,3,Yes,Web,Junior Web Developer
S0116,18,Female,75.9,92.13,67,58,51,66,42,34,70,76,4,6,7,1,3,3,Analytical,Data,Analytical,1,3,No,DBMS,Associate Data Analyst
S0217,18,Male,88.97,75.62,98,77,95,73,66,42,67,92,1,6,10,5,5,2,Technical,AI-ML,Logical,3,6,Yes,Python,AI/ML Engineer Trainee
S0584,18,Female,91.85,70.47,68,62,50,42,71,34,96,78,2,1,5,6,2,6,Technical,AI-ML,Logical,1,1,No,DBMS,Cloud Operations Engineer
S0302,18,Female,71.35,79.67,79,81,46,81,73,70,90,77,10,6,1,4,5,2,Technical,Web,Logical,0,2,No,Python,Junior Web Developer
S0852,20,Male,74.99,85.75,85,73,95,82,62,48,97,88,7,6,1,6,4,1,Technical,Web,Analytical,2,1,No,Web,Quality Assurance Tester
S0242,19,Male,72.83,91.54,67,75,58,91,38,42,53,84,4,3,8,5,6,6,Technical,AI-ML,Logical,2,0,No,Math,AI/ML Engineer Trainee
S0539,19,Female,78.81,83.36,79,76,78,93,62,65,82,84,10,2,1,2,1,6,Technical,Web,Logical,2,1,Yes,Python,Full Stack Developer
S0765,20,Male,79.65,79.71,76,64,91,82,82,71,73,75,2,7,6,1,6,1,Creative,Web,Creative,2,6,Yes,Web,UI/UX Designer
S0341,19,Female,80.43,83.02,85,72,49,83,59,47,72,88,9,2,3,5,2,6,Technical,Web,Logical,2,2,No,Python,Junior Web Developer
S0960,19,Other,71.27,82.84,91,98,81,78,79,39,91,91,2,2,6,6,6,8,Technical,Cloud,Logical,1,0,No,Python,Junior DevOps Engineer
S0025,21,Male,86.98,87.99,92,64,60,79,55,33,94,72,3,5,9,1,2,5,Analytical,Data,Analytical,2,3,No,Python,Junior Data Scientist
S0924,17,Male,81.28,77.35,79,88,50,92,85,32,51,96,1,3,2,1,4,8,Technical,Cloud,Logical,0,2,No,DBMS,Junior DevOps Engineer
S0225,19,Male,88.58,93.0,68,94,84,83,80,43,54,94,5,4,10,4,6,3,Technical,AI-ML,Logical,2,2,No,Python,AI/ML Engineer Trainee
S0389,17,Male,71.31,55.75,48,41,52,79,100,76,91,66,6,10,1,4,1,2,Creative,Web,Creative,2,3,No,Web,Frontend Developer
S0262,18,Female,78.69,93.08,92,89,74,77,43,61,55,88,4,5,9,4,3,2,Technical,AI-ML,Logical,1,6,Yes,Math,AI/ML Engineer Trainee
S0055,18,Male,77.93,87.08,67,42,78,46,38,44,81,72,2,3,5,3,6,5,Analytical,AI-ML,Analytical,5,2,No,Web,Junior Data Scientist
S0432,19,Other,84.3,72.66,75,94,58,78,67,70,64,94,10,2,1,6,2,2,Technical,Web,Logical,2,3,Yes,Python,Backend Developer
S0165,17,Female,87.34,75.93,63,40,63,68,47,37,99,90,4,5,5,5,6,6,Technical,Cloud,Logical,0,2,No,DBMS,Junior ML Engineer
S0246,20,Female,84.59,77.95,67,94,83,80,63,73,56,88,1,2,8,3,5,3,Technical,AI-ML,Logical,1,5,Yes,Python,AI/ML Engineer Trainee
S0859,18,Male,83.99,97.67,77,51,80,76,61,91,70,71,6,5,5,7,2,1,Management,Data,Leader,2,2,Yes,Statistics,Junior Business Analyst
S0831,21,Female,81.54,84.55,73,97,47,68,62,78,79,78,8,1,1,6,3,3,Technical,Web,Analytical,0,3,No,Web,Quality Assurance Tester
S0890,18,Female,77.28,72.36,64,68,85,70,84,85,67,62,6,6,1,2,5,6,Management,Security,Leader,0,3,No,DBMS,Junior Business Analyst
S0443,17,Male,76.75,76.44,76,86,65,85,42,44,50,72,8,2,4,1,3,2,Technical,Web,Logical,1,2,No,Python,Backend Developer
S0298,21,Female,63.11,69.88,75,97,88,86,76,33,86,98,9,3,1,1,4,4,Technical,Web,Logical,1,2,Yes,Python,Junior Web Developer
S0438,20,Male,75.85,85.09,71,84,47,98,35,37,90,92,7,2,1,4,6,1,Technical,Web,Logical,2,1,Yes,Python,Backend Developer
S0817,20,Female,73.74,67.1,91,66,70,80,81,67,54,72,9,5,2,6,1,1,Technical,Web,Analytical,0,1,No,Python,Quality Assurance Tester
S0738,20,Female,92.26,72.57,78,65,90,90,95,46,99,76,5,8,1,2,6,1,Creative,Web,Creative,2,1,No,Web,UI/UX Designer
S0452,19,Female,79.04,58.99,63,77,73,72,40,78,76,93,7,3,3,5,6,6,Technical,Web,Logical,2,2,No,DBMS,Backend Developer
S0178,20,Male,58.12,73.55,99,79,63,96,41,60,60,91,8,6,1,1,1,5,Technical,AI-ML,Logical,3,3,No,Math,Junior ML Engineer
S0803,21,Male,85.2,80.73,69,85,92,89,77,48,85,89,7,1,4,4,6,6,Technical,Web,Analytical,3,2,No,Python,Quality Assurance Tester
S0522,19,Male,93.74,74.14,92,90,83,77,45,64,69,85,10,2,2,6,5,1,Technical,Web,Logical,2,3,Yes,Web,Full Stack Developer
S0994,21,Female,79.23,87.65,80,93,68,76,72,31,71,98,6,3,10,3,4,1,Technical,Data,Logical,2,1,No,DBMS,Database Administrator
S1028,20,Male,79.98,79.69,61,72,48,98,60,53,72,82,4,3,10,2,5,1,Technical,Data,Logical,0,3,Yes,DBMS,Database Administrator
S0639,19,Female,62.11,67.78,79,71,91,72,54,30,68,82,1,1,3,5,7,5,Technical,Security,Logical,3,5,Yes,DBMS,Security Analyst Trainee
S0127,18,Female,66.99,85.52,89,58,84,57,83,66,98,92,3,3,10,2,1,3,Analytical,Data,Analytical,0,5,Yes,Statistics,Associate Data Analyst
S0907,19,Male,62.55,71.2,74,57,81,66,85,86,53,71,2,3,5,8,2,1,Management,Data,Leader,1,5,Yes,Statistics,Junior Business Analyst
S0460,20,Male,85.07,70.89,83,93,84,70,60,53,60,100,7,4,6,4,1,3,Technical,Web,Logical,0,2,Yes,DBMS,Backend Developer
S0213,20,Male,80.61,87.59,53,64,79,40,55,45,98,72,5,2,1,4,1,6,Technical,Security,Logical,2,5,Yes,Web,AI/ML Engineer Trainee
S0424,21,Female,86.51,62.32,49,59,72,54,91,53,90,73,6,1,2,6,6,1,Creative,Cloud,Creative,2,1,No,DBMS,Frontend Developer
S0906,21,Female,91.25,82.0,49,61,98,87,36,74,65,63,4,3,2,8,5,2,Management,Data,Leader,1,4,Yes,Statistics,Junior Business Analyst
S0913,23,Female,82.95,79.5,60,48,72,56,69,84,90,74,6,4,5,10,4,3,Management,Data,Leader,0,2,Yes,DBMS,Junior Business Analyst
S0406,19,Female,76.9,75.65,55,79,80,86,98,77,66,54,3,10,1,4,2,1,Creative,Web,Creative,4,2,No,Web,Frontend Developer
S0663,18,Other,77.99,75.04,60,70,55,74,61,56,73,94,6,5,5,4,9,2,Technical,Security,Logical,2,2,No,DBMS,Security Analyst Trainee
S0031,21,Female,61.92,94.96,97,78,49,82,85,80,60,100,4,4,7,4,1,3,Analytical,Data,Analytical,2,4,No,Math,Junior Data Scientist
S0862,20,Female,84.36,77.8,63,60,75,90,48,88,51,88,6,2,2,8,2,6,Management,Data,Leader,0,2,No,Statistics,Junior Business Analyst
S0675,17,Female,90.94,77.95,74,99,50,88,61,65,72,82,1,6,3,6,7,4,Technical,Security,Logical,1,2,No,DBMS,Security Analyst Trainee
S0397,17,Female,79.61,84.32,50,66,83,82,87,34,54,66,6,10,1,3,2,4,Creative,Web,Creative,2,1,No,Web,Frontend Developer
S0134,18,Female,79.13,87.77,99,76,61,94,40,60,88,92,9,6,6,4,4,6,Technical,AI-ML,Logical,1,4,No,Python,Junior ML Engineer
S0391,19,Male,88.34,70.55,69,80,93,74,76,67,71,86,2,8,3,5,6,5,Creative,Web,Creative,0,4,No,Web,Frontend Developer
S0837,21,Female,87.11,62.47,88,66,63,77,65,68,58,88,7,2,2,4,2,2,Technical,Web,Analytical,1,6,Yes,Python,Quality Assurance Tester
S0625,20,Female,88.46,81.42,84,95,89,87,66,65,61,92,2,4,6,1,3,8,Technical,Cloud,Logical,5,5,Yes,Python,Cloud Operations Engineer
S0356,18,Female,89.41,68.88,63,87,48,91,61,77,77,81,8,3,3,3,1,3,Technical,Web,Logical,1,5,Yes,Python,Junior Web Developer
S0515,20,Female,80.27,83.69,88,70,54,92,69,37,94,94,9,6,2,1,5,6,Technical,Web,Logical,2,1,Yes,DBMS,Full Stack Developer
S0346,20,Female,81.19,65.75,89,83,54,77,51,78,69,91,10,3,6,2,2,6,Technical,Web,Logical,2,2,Yes,Python,Junior Web Developer
S0275,19,Female,86.78,73.97,54,56,57,45,58,36,57,72,6,5,5,2,3,2,Technical,AI-ML,Logical,3,5,Yes,Statistics,AI/ML Engineer Trainee
S0850,19,Male,99.0,77.57,86,95,95,74,43,73,61,96,8,2,1,4,5,5,Technical,Web,Analytical,1,4,No,Python,Quality Assurance Tester
S1041,20,Female,84.23,81.42,90,82,83,79,36,70,55,86,2,5,7,1,5,4,Technical,Data,Logical,0,3,No,DBMS,Database Administrator
S0156,18,Male,75.18,88.65,72,86,78,97,42,46,76,76,10,3,1,3,5,5,Technical,AI-ML,Logical,3,1,No,Math,Junior ML Engineer
S0814,20,Female,80.6,82.86,73,77,64,65,45,35,63,81,8,2,6,5,3,2,Technical,Web,Analytical,5,1,No,Web,Quality Assurance Tester
S0084,21,Male,83.34,75.43,55,61,84,57,42,34,95,77,2,6,1,3,1,5,Analytical,Data,Analytical,0,1,No,Python,Associate Data Analyst
S0026,21,Female,79.62,83.92,53,54,87,51,67,44,60,97,2,5,1,5,6,5,Analytical,AI-ML,Analytical,1,5,Yes,DBMS,Junior Data Scientist
S0018,21,Male,68.82,67.09,70,43,77,84,46,55,57,100,3,3,9,2,6,1,Analytical,Data,Analytical,2,3,Yes,Statistics,Junior Data Scientist
S0331,18,Male,90.21,84.25,86,80,94,89,64,71,88,78,7,6,2,2,1,3,Technical,Web,Logical,0,1,No,Web,Junior Web Developer
S0542,19,Female,79.85,72.08,58,65,92,66,52,45,67,99,3,3,5,6,1,1,Technical,Web,Logical,4,2,No,Math,Full Stack Developer
S0710,19,Male,64.65,69.14,75,64,74,66,91,67,72,51,1,10,6,2,2,1,Creative,Web,Creative,2,2,No,Web,UI/UX Designer
S0662,17,Female,87.68,68.65,90,66,77,84,37,36,66,72,1,4,1,3,10,3,Technical,Security,Logical,1,1,No,DBMS,Security Analyst Trainee
S0989,18,Male,82.7,75.47,60,69,85,71,49,74,67,74,4,4,4,4,4,9,Technical,Cloud,Logical,2,5,Yes,DBMS,Junior DevOps Engineer
S0210,20,Female,79.74,59.85,88,73,58,83,57,62,69,91,5,3,7,5,5,4,Technical,AI-ML,Logical,1,1,No,Math,AI/ML Engineer Trainee
S0224,20,Female,97.36,85.95,92,83,88,70,74,46,94,75,6,4,10,1,4,3,Technical,AI-ML,Logical,2,1,No,Math,AI/ML Engineer Trainee
S0698,19,Female,84.39,85.51,52,61,66,48,76,59,54,70,5,3,6,3,2,2,Creative,Security,Creative,5,3,No,Web,UI/UX Designer
S0685,20,Female,75.63,73.88,92,73,69,70,58,66,64,73,2,2,1,5,9,3,Technical,Security,Logical,1,4,No,DBMS,Security Analyst Trainee
S0223,20,Female,76.09,72.41,91,67,54,79,67,80,56,79,1,2,9,4,2,3,Technical,AI-ML,Logical,1,4,Yes,Math,AI/ML Engineer Trainee
